0.28995,0.00034892,0.0073273,0.094557,0.60747,0.00034892
0.096254,0.00043554,0.17901,0.00043554,0.00043554,0.72343
1.019e-05,1.019e-05,0.97896,0.0050033,0.00011209,0.015906
0.0013809,0.021466,0.072935,0.025232,0.045318,0.83367
0.0048432,0.0071494,0.085563,0.00023063,0.72671,0.17551
0.13515,0.23061,0.25883,0.081112,0.27804,0.01627
0.83293,0.00060753,0.00060753,0.0066829,0.15857,0.00060753
0.13575,0.00084317,0.2032,0.14418,0.00084317,0.51518
0.00016088,0.00016088,0.1176,0.15299,0.72893,0.00016088
0.79756,0.055701,0.12032,0.0066252,0.019712,8.1793e-05
0.040345,0.01001,0.20979,0.08498,0.53393,0.12095
8.2332e-05,8.2332e-05,8.2332e-05,8.2332e-05,0.001729,0.99794
0.054289,0.0040572,0.0001932,0.72662,0.0001932,0.21464
0.18822,0.0014368,0.0014368,0.015805,0.015805,0.7773
0.62543,0.038503,0.0040087,0.02918,0.15437,0.14851
0.044204,0.0032201,0.0032201,0.00029274,0.00029274,0.94877
0.00012665,0.00012665,0.96264,0.00012665,0.036854,0.00012665
0.012688,0.0001787,0.0037527,0.53091,0.45229,0.0001787
0.00064683,0.097671,0.00064683,0.82212,0.078266,0.00064683
0.015812,0.00027565,0.1366,0.024082,0.77685,0.046384
0.030716,0.22396,0.099878,0.00020342,0.64504,0.00020342
0.12693,0.035764,0.00070126,0.35835,0.47756,0.00070126
0.67282,0.0016779,0.0016779,0.0016779,0.32047,0.0016779
0.76534,0.032864,0.032864,0.038928,0.025588,0.10441
0.19043,7.8333e-05,0.16771,0.0079116,0.63379,7.8333e-05
0.026276,0.8349,0.13866,5.3516e-05,5.3516e-05,5.3516e-05
0.0008881,0.0008881,0.21403,0.3206,0.4627,0.0008881
0.0099458,0.00090416,0.00090416,0.00090416,0.10036,0.88698
0.16269,0.0004771,0.0004771,0.71613,0.11975,0.0004771
0.061286,0.70386,0.13032,0.023111,0.019225,0.0622
0.00011067,0.00011067,0.84451,0.062085,0.093072,0.00011067
0.00026483,0.00026483,0.00026483,0.32601,0.4187,0.2545
0.38283,0.00062657,0.13847,0.025689,0.41416,0.038221
0.25965,0.01538,0.24156,0.41345,0.00030157,0.069662
0.69243,0.077304,0.088322,0.00018362,0.091994,0.049761
0.90015,0.088726,0.010364,0.00025278,0.00025278,0.00025278
0.052242,0.00020016,0.034227,0.096277,0.00020016,0.81685
0.23759,0.001182,0.001182,0.41489,0.11939,0.22577
0.1807,0.00024062,0.01949,0.21198,0.51756,0.070019
0.064167,5.6734e-05,0.070407,0.031261,0.63832,0.19579
0.00028361,0.00028361,0.0087918,0.45973,0.45122,0.079694
0.0050705,0.00012367,0.00012367,0.00012367,0.00012367,0.99443
0.0003034,0.0003034,0.012439,0.25212,0.0003034,0.73453
0.00017999,0.00017999,0.27196,0.018179,0.22696,0.48254
0.6851,0.0060241,0.0060241,0.1046,0.1977,0.00054765
0.054263,0.11209,0.0057198,0.5288,0.16937,0.12975
0.009064,6.4284e-05,0.1492,0.019992,6.4284e-05,0.82161
0.28389,0.00010208,0.52787,0.030727,0.10933,0.048081
0.098584,0.00054466,0.00054466,0.00054466,0.055011,0.84477
0.40531,0.57852,0.0011547,0.0011547,0.0011547,0.012702
8.3431e-05,8.3431e-05,0.92783,8.3431e-05,8.3431e-05,0.071834
0.049021,7.0942e-05,0.041217,0.030576,0.0014898,0.87762
0.0056526,0.00051387,0.17009,0.00051387,0.00051387,0.82271
0.00013974,0.00013974,0.11054,0.00013974,0.59544,0.2936
0.16419,0.045139,0.47173,0.00049603,0.099702,0.21875
0.8028,0.052163,0.0012723,0.0012723,0.077608,0.064885
0.73355,0.063864,0.094075,0.020225,0.088201,8.3921e-05
0.0036574,0.25967,0.1995,0.00011798,0.52749,0.0095564
1.1039e-05,0.9952,1.1039e-05,0.0018877,0.0023293,0.000563
0.015473,0.0003034,0.0003034,0.0003034,0.0033374,0.98028
0.47006,0.097896,0.033172,0.38916,0.00080906,0.0088997
0.045711,0.039211,0.00021664,0.058709,0.85594,0.00021664
0.0015015,0.061562,0.0015015,0.73724,0.1967,0.0015015
0.00083612,0.62793,0.0091973,0.00083612,0.36037,0.00083612
0.14948,0.00057274,0.063574,0.023482,0.72795,0.034937
0.036485,0.01593,0.00051387,0.00051387,0.94604,0.00051387
0.46806,0.11819,0.00020342,0.00020342,0.3867,0.026648
0.00038521,0.00038521,0.019646,0.015794,0.88636,0.077427
0.088785,0.00051921,0.00051921,0.11994,0.78972,0.00051921
0.0007837,0.0007837,0.22806,0.0007837,0.54154,0.22806
0.061411,0.00043554,0.04399,0.030923,0.8628,0.00043554
0.000501,0.000501,0.010521,0.2009,0.76202,0.025551
0.20673,0.00068681,0.00068681,0.33036,0.076236,0.3853
0.0019763,0.021739,0.10079,0.0019763,0.87154,0.0019763
0.00025088,0.00025088,0.070497,0.10813,0.82062,0.00025088
