0.3247,0.0010787,0.0010787,0.48652,0.17368,0.0010787,0.011866
0.01329,0.14213,0.63518,0.080248,0.001116,0.00010145,0.12793
0.99058,0.0015699,0.0015699,0.0015699,0.0015699,0.0015699,0.0015699
0.88666,0.0011806,0.0011806,0.0011806,0.012987,0.095632,0.0011806
0.95799,0.012835,0.0011669,0.0011669,0.0011669,0.0011669,0.024504
0.024146,0.24051,0.012648,0.00010453,0.19766,0.52482,0.00010453
0.011188,0.16036,0.00053277,0.52264,0.00053277,0.00053277,0.30421
0.92503,0.0013387,0.0013387,0.068273,0.0013387,0.0013387,0.0013387
0.07529,0.096181,0.61845,0.019303,0.085318,8.3563e-05,0.10537
0.17797,0.00098328,0.00098328,0.3943,0.23697,0.010816,0.17797
0.8836,0.0017637,0.0017637,0.0017637,0.0017637,0.10758,0.0017637
0.73728,0.19818,0.0007593,0.0007593,0.0007593,0.0007593,0.061503
0.16527,0.043549,0.00027049,0.0165,0.64133,0.00027049,0.13281
0.00012875,0.00012875,0.00012875,0.00012875,0.00012875,0.00012875,0.99923
0.024249,0.0033724,0.00016059,0.022643,0.94604,0.00016059,0.0033724
0.053906,0.87835,9.6089e-05,0.035649,9.6089e-05,9.6089e-05,0.031806
0.37472,0.14286,0.00074794,0.00074794,0.097981,0.1653,0.21765
0.51306,0.47126,0.0010449,0.0010449,0.0010449,0.0010449,0.011494
0.01156,0.27497,0.0001895,0.0001895,0.71272,0.0001895,0.0001895
0.35979,0.25338,0.0002876,0.0002876,0.0002876,0.3828,0.0031636
0.35128,0.57044,0.00062617,0.00062617,0.00062617,0.069505,0.0068879
0.13907,0.6342,0.00012631,0.00012631,0.14791,0.078439,0.00012631
0.1159,0.00017803,0.00017803,0.66957,0.090974,0.00017803,0.12302
0.0055453,0.00026406,0.00026406,0.70795,0.066279,0.00026406,0.21943
0.35268,0.00087951,0.00087951,0.18558,0.38786,0.00087951,0.07124
0.05673,0.00020934,0.00020934,0.00020934,0.78522,0.00020934,0.15721
0.008751,0.008751,0.00079554,0.00079554,0.00079554,0.032617,0.94749
0.10765,0.029831,0.14656,0.092829,0.1373,0.00018529,0.48564
0.01662,0.2075,0.00016455,0.77522,0.00016455,0.00016455,0.00016455
0.82351,0.10848,0.0003488,0.0003488,0.010813,0.024765,0.03174
0.026556,0.00043535,0.00043535,0.20505,0.27035,0.00043535,0.49673
0.0035766,0.0071431,1.019e-05,0.9712,0.010506,1.019e-05,0.0075507
0.00012552,0.00012552,0.00012552,0.045312,0.25242,0.00012552,0.70177
0.020982,0.00023057,0.00023057,0.011759,0.93867,0.0071478,0.020982
0.18137,0.55478,0.0036621,0.056493,0.17416,0.0066639,0.022873
0.85064,0.00060716,0.043109,0.00060716,0.10383,0.00060716,0.00060716
0.017692,0.00084246,0.076664,0.26201,0.042965,0.017692,0.58214
0.00016085,0.0017693,0.00016085,0.16744,0.74007,0.090236,0.00016085
0.80404,0.079414,8.1786e-05,0.076961,0.038521,8.1786e-05,0.00089965
0.023443,0.28604,0.0030767,0.16124,0.48321,0.00047667,0.04251
8.2325e-05,0.00090557,8.2325e-05,8.2325e-05,8.2325e-05,8.2325e-05,0.99868
0.11802,0.10643,0.32664,0.00019316,0.00019316,0.00019316,0.44833
0.21664,0.087518,0.0014347,0.0014347,0.044476,0.0014347,0.64706
0.14451,0.013331,0.45655,1.3318e-05,0.17301,0.021721,0.19086
0.00029265,0.00029265,0.00029265,0.00029265,0.40708,0.00029265,0.59145
0.00012663,0.00012663,0.00012663,0.94352,0.055844,0.00012663,0.00012663
0.29319,0.16277,0.00017867,0.00017867,0.29677,0.24674,0.00017867
0.60181,0.00064641,0.28507,0.065288,0.045895,0.00064641,0.00064641
0.0045355,0.22881,2.5058e-05,0.074699,0.012805,0.66958,0.0095472
0.00020338,0.27476,0.077486,0.075453,0.57169,0.00020338,0.00020338
0.4562,0.37912,0.00070077,0.084793,0.00070077,0.077786,0.00070077
0.9062,0.001675,0.001675,0.001675,0.018425,0.068677,0.001675
0.46575,0.021947,0.24142,0.00012126,0.085001,0.00012126,0.18564
0.091721,0.80685,7.8327e-05,0.076839,0.0008616,0.0024281,0.021227
5.3513e-05,0.98202,5.3513e-05,0.017713,5.3513e-05,5.3513e-05,5.3513e-05
0.10736,0.062999,0.00088731,0.14286,0.3913,0.2937,0.00088731
0.00090334,0.00090334,0.00090334,0.00090334,0.01897,0.00090334,0.97651
0.00047687,0.3629,0.00047687,0.40582,0.00047687,0.00047687,0.22938
0.0041374,0.91231,2.2859e-05,0.020824,0.00070862,2.2859e-05,0.06197
0.00011066,0.097488,0.00011066,0.80901,0.068717,0.00011066,0.024455
0.063807,0.0029124,0.0029124,0.0029124,0.82102,0.00026476,0.10617
0.45147,0.31371,0.00062617,0.00062617,0.23231,0.00062617,0.00062617
0.27163,0.02442,0.0093458,0.45553,0.057582,0.057582,0.12391
0.56747,0.26639,0.025886,0.044245,0.095649,0.00018359,0.00018359
0.68764,0.22517,0.00025272,0.086176,0.00025272,0.00025272,0.00025272
0.00020012,0.024215,0.00020012,0.030218,0.00020012,0.00020012,0.94477
0.87485,0.0366,0.0011806,0.0011806,0.0011806,0.0011806,0.083825
0.21674,0.00024056,0.012268,0.45971,0.065191,0.13736,0.10849
0.15096,5.6731e-05,5.6731e-05,0.099336,0.3325,0.3274,0.089692
0.42274,0.0031188,0.0031188,0.0031188,0.46243,0.00028353,0.10519
0.0063064,0.00012366,0.00012366,0.00012366,0.00012366,0.00012366,0.99308
0.030634,0.00030331,0.00030331,0.00030331,0.0033364,0.15499,0.81013
0.00017995,0.00017995,0.0019795,0.18373,0.6804,0.00017995,0.13335
0.48768,0.0060208,0.00054735,0.00054735,0.50411,0.00054735,0.00054735
0.48633,0.020265,0.039539,0.0083968,0.3539,0.00027662,0.091294
6.428e-05,0.0077778,6.428e-05,0.15305,0.070772,6.428e-05,0.76821
0.20527,0.38287,0.01133,0.32673,0.00010207,0.0072471,0.066449
0.00054437,0.044094,0.065868,0.00054437,0.00054437,0.00054437,0.88786
0.60092,0.0011534,0.38178,0.0011534,0.0011534,0.0011534,0.012687
8.3424e-05,0.0025861,8.3424e-05,0.98198,0.0025861,8.3424e-05,0.012597
0.024899,0.0064553,7.0937e-05,0.063205,7.0937e-05,7.0937e-05,0.90523
0.00051361,0.0056497,0.00051361,0.21623,0.00051361,0.00051361,0.77607
0.00013972,0.00013972,0.00013972,0.079782,0.89716,0.00013972,0.022495
0.14427,0.26326,0.00049579,0.41696,0.00049579,0.00049579,0.17402
0.22999,0.68742,0.0012706,0.0012706,0.07751,0.0012706,0.0012706
0.079802,0.74608,0.026936,0.0051187,0.054628,0.0017622,0.085676
0.0024773,0.10157,0.024891,0.059101,0.81173,0.00011797,0.00011797
1.1039e-05,0.0060826,0.99342,1.1039e-05,1.1039e-05,1.1039e-05,0.0004526
0.00030331,0.00030331,0.00030331,0.082196,0.13376,0.00030331,0.78283
0.31609,0.39693,0.00080841,0.00080841,0.016977,0.00080841,0.26758
0.05653,0.080355,0.0067143,0.0023825,0.12151,0.73229,0.00021659
0.54123,0.0014993,0.0014993,0.0014993,0.0014993,0.45127,0.0014993
0.11779,0.00083542,0.00083542,0.00083542,0.00083542,0.87803,0.00083542
0.12078,0.16085,0.040641,0.00057241,0.0062965,0.65312,0.017745
0.057011,0.067283,0.00051361,0.00051361,0.12892,0.74525,0.00051361
0.024609,0.65101,0.04698,0.040879,0.083588,0.15274,0.00020338
0.019638,0.011937,0.00038506,0.00038506,0.71275,0.25452,0.00038506
0.24442,0.1095,0.067981,0.00051894,0.14063,0.43643,0.00051894
0.00078309,0.33751,0.00078309,0.21222,0.079092,0.22788,0.14174
0.00043535,0.061384,0.00043535,0.00043535,0.15281,0.78407,0.00043535
0.10566,0.17076,0.070606,0.00050075,0.41612,0.23585,0.00050075
0.52231,0.00068634,0.04873,0.00068634,0.089911,0.00068634,0.33699
0.7712,0.19921,0.0019724,0.0019724,0.0019724,0.021696,0.0019724
0.00025082,0.13318,0.00025082,0.00025082,0.067971,0.79784,0.00025082
