0.00020534,0.031006,0.00020534,0.00020534,0.00020534,0.024846,0.00020534,0.9078,0.0043121,0.00020534,0.00020534,0.00020534,0.00020534,0.028953,0.00020534,0.00020534,0.00020534,0.00020534,0.00020534,0.00020534
0.0044534,0.10567,0.00040486,0.00040486,0.00040486,0.008502,0.00040486,0.069231,0.00040486,0.00040486,0.0044534,0.00040486,0.00040486,0.077328,0.61984,0.00040486,0.10567,0.00040486,0.00040486,0.00040486
0.00044643,0.00044643,0.00044643,0.00044643,0.00044643,0.076339,0.00044643,0.00044643,0.00044643,0.00044643,0.00044643,0.00044643,0.00044643,0.00044643,0.91563,0.00044643,0.00044643,0.00044643,0.00044643,0.00044643
0.00013245,0.13126,0.00013245,0.001457,0.00013245,0.004106,0.00013245,0.51934,0.001457,0.00013245,0.0027815,0.00013245,0.00013245,0.10344,0.23457,0.00013245,0.00013245,0.00013245,0.00013245,0.00013245
0.00037037,0.018889,0.00037037,0.011481,0.00037037,0.0040741,0.12259,0.31889,0.00037037,0.00037037,0.00037037,0.0040741,0.00037037,0.033704,0.47815,0.00037037,0.0040741,0.00037037,0.00037037,0.00037037
0.00044643,0.40223,0.00044643,0.031696,0.00044643,0.00044643,0.00044643,0.10759,0.18795,0.00044643,0.00044643,0.00044643,0.00044643,0.00044643,0.23705,0.022768,0.00044643,0.00044643,0.0049107,0.00044643
0.00045872,0.04633,0.00045872,0.00045872,0.00045872,0.00045872,0.00045872,0.00045872,0.00045872,0.00045872,0.00045872,0.00045872,0.00045872,0.00045872,0.94083,0.00045872,0.00045872,0.00045872,0.00045872,0.0050459
0.00016393,0.3559,0.0018033,0.00016393,0.042787,0.03623,0.00016393,0.00016393,0.00016393,0.00016393,0.00016393,0.00016393,0.00016393,0.00016393,0.52639,0.00016393,0.0018033,0.00016393,0.00016393,0.032951
0.0006135,0.0006135,0.012883,0.0006135,0.0006135,0.12945,0.0006135,0.10491,0.0067485,0.0006135,0.0006135,0.025153,0.0006135,0.019018,0.69387,0.0006135,0.0006135,0.0006135,0.0006135,0.0006135
0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.21402,0.15915,0.00060976,0.012805,0.00060976,0.012805,0.00060976,0.012805,0.57378,0.00060976,0.00060976,0.00060976,0.0067073,0.00060976
0.00011682,0.10876,0.00011682,0.00011682,0.0024533,0.029322,0.00011682,0.1368,0.0036215,0.00011682,0.001285,0.00011682,0.00011682,0.0047897,0.70689,0.0024533,0.00011682,0.0024533,0.00011682,0.00011682
0.0005618,0.20843,0.0005618,0.0005618,0.0005618,0.039888,0.0005618,0.68034,0.0005618,0.0061798,0.0005618,0.0005618,0.0005618,0.0005618,0.0061798,0.0005618,0.051124,0.0005618,0.0005618,0.0005618
0.00016447,0.11201,0.00016447,0.00016447,0.29786,0.00016447,0.0067434,0.033059,0.00016447,0.00016447,0.00016447,0.00016447,0.00016447,0.0067434,0.53964,0.00016447,0.00016447,0.00016447,0.00016447,0.0018092
0.00037313,0.033955,0.00037313,0.00037313,0.00037313,0.00037313,0.093657,0.00037313,0.00037313,0.00037313,0.00037313,0.00037313,0.00037313,0.071269,0.79515,0.00037313,0.00037313,0.00037313,0.00037313,0.00037313
0.00086207,0.00086207,0.00086207,0.00086207,0.043966,0.00086207,0.00086207,0.41466,0.00086207,0.00086207,0.00086207,0.00086207,0.50948,0.00086207,0.018103,0.00086207,0.00086207,0.00086207,0.00086207,0.00086207
0.00045045,0.05,0.00045045,0.00045045,0.013964,0.00045045,0.00045045,0.00045045,0.00045045,0.00045045,0.00045045,0.0094595,0.00045045,0.50495,0.27973,0.068018,0.054505,0.00045045,0.013964,0.00045045
0.0012048,0.013253,0.0012048,0.013253,0.061446,0.013253,0.085542,0.27831,0.0012048,0.0012048,0.0012048,0.013253,0.0012048,0.013253,0.037349,0.013253,0.44699,0.0012048,0.0012048,0.0012048
0.0020833,0.0020833,0.0020833,0.0020833,0.0020833,0.0020833,0.21042,0.62708,0.0020833,0.0020833,0.0020833,0.0020833,0.0020833,0.0020833,0.12708,0.0020833,0.0020833,0.0020833,0.0020833,0.0020833
0.073913,0.0014493,0.0014493,0.0014493,0.0014493,0.0014493,0.0014493,0.65362,0.0014493,0.0014493,0.0014493,0.0014493,0.0014493,0.0014493,0.24783,0.0014493,0.0014493,0.0014493,0.0014493,0.0014493
0.0032934,0.28772,0.0002994,0.0002994,0.0002994,0.0002994,0.0002994,0.0002994,0.0002994,0.018263,0.0002994,0.0002994,0.0002994,0.12006,0.53024,0.0002994,0.0002994,0.036228,0.0002994,0.0002994
0.0011494,0.0011494,0.0011494,0.0011494,0.0011494,0.0011494,0.047126,0.5069,0.0011494,0.070115,0.0011494,0.047126,0.0011494,0.0011494,0.0011494,0.081609,0.23103,0.0011494,0.0011494,0.0011494
0.00022779,0.00022779,0.00022779,0.0025057,0.00022779,0.068565,0.00022779,0.22802,0.00022779,0.00022779,0.00022779,0.00022779,0.00022779,0.00022779,0.0070615,0.00022779,0.69043,0.00022779,0.00022779,0.00022779
0.0016667,0.0016667,0.0016667,0.0016667,0.0016667,0.0016667,0.0016667,0.90167,0.0016667,0.0016667,0.0016667,0.0016667,0.0016667,0.0016667,0.0016667,0.0016667,0.035,0.0016667,0.035,0.0016667
0.00097087,0.00097087,0.00097087,0.00097087,0.00097087,0.08835,0.13689,0.56408,0.00097087,0.00097087,0.00097087,0.00097087,0.00097087,0.00097087,0.11748,0.00097087,0.059223,0.020388,0.00097087,0.00097087
0.0017544,0.0017544,0.0017544,0.036842,0.0017544,0.0017544,0.0017544,0.66842,0.0017544,0.0017544,0.0017544,0.0017544,0.019298,0.0017544,0.24737,0.0017544,0.0017544,0.0017544,0.0017544,0.0017544
0.00051282,0.03641,0.00051282,0.00051282,0.00051282,0.00051282,0.00051282,0.40051,0.00051282,0.00051282,0.00051282,0.00051282,0.00051282,0.00051282,0.54923,0.00051282,0.00051282,0.005641,0.00051282,0.00051282
0.00088496,0.00088496,0.00088496,0.00088496,0.00088496,0.00088496,0.29292,0.23982,0.00088496,0.00088496,0.00088496,0.00088496,0.44336,0.00088496,0.0097345,0.00088496,0.00088496,0.00088496,0.00088496,0.00088496
0.0027228,0.15124,0.00024752,0.00024752,0.067079,0.00024752,0.0076733,0.00024752,0.010149,0.0076733,0.0027228,0.00024752,0.00024752,0.00024752,0.73045,0.00024752,0.00024752,0.00024752,0.00024752,0.017574
0.0069196,0.29263,0.00022321,0.00022321,0.00022321,0.031473,0.00022321,0.015848,0.00022321,0.00022321,0.011384,0.0046875,0.00022321,0.00022321,0.6029,0.00022321,0.00022321,0.01808,0.013616,0.00022321
0.0008547,0.026496,0.0008547,0.0008547,0.0008547,0.0008547,0.0008547,0.77863,0.0008547,0.0008547,0.0008547,0.0008547,0.0008547,0.18034,0.0008547,0.0008547,0.0008547,0.0008547,0.0008547,0.0008547
0.1908,0.0006135,0.0006135,0.0006135,0.0006135,0.0006135,0.061963,0.57117,0.0006135,0.0006135,0.11718,0.0006135,0.0067485,0.0006135,0.043558,0.0006135,0.0006135,0.0006135,0.0006135,0.0006135
0.00020704,0.34182,0.00020704,0.00020704,0.080952,0.00020704,0.00020704,0.00020704,0.00020704,0.00020704,0.00020704,0.00020704,0.0043478,0.025052,0.54472,0.00020704,0.00020704,0.00020704,0.00020704,0.00020704
0.0006135,0.0006135,0.0006135,0.15399,0.0006135,0.012883,0.012883,0.64479,0.0006135,0.0006135,0.0006135,0.0006135,0.0006135,0.11718,0.0067485,0.0006135,0.031288,0.0006135,0.012883,0.0006135
0.00051546,0.00051546,0.00051546,0.00051546,0.00051546,0.036598,0.00051546,0.41804,0.00051546,0.00051546,0.00051546,0.26856,0.00051546,0.00051546,0.26856,0.00051546,0.00051546,0.00051546,0.00051546,0.00051546
0.20688,0.000625,0.000625,0.000625,0.044375,0.006875,0.22563,0.000625,0.000625,0.000625,0.050625,0.000625,0.031875,0.000625,0.41938,0.006875,0.000625,0.000625,0.000625,0.000625
0.00081967,0.00081967,0.00081967,0.00081967,0.00081967,0.00081967,0.00081967,0.64836,0.017213,0.017213,0.07459,0.033607,0.00081967,0.00081967,0.19754,0.00081967,0.00081967,0.00081967,0.00081967,0.00081967
0.06147,0.020521,4.6533e-05,4.6533e-05,4.6533e-05,4.6533e-05,4.6533e-05,4.6533e-05,0.022848,0.0019079,0.0019079,0.034016,0.81624,4.6533e-05,0.017729,0.020521,4.6533e-05,4.6533e-05,0.0023732,4.6533e-05
4.5977e-05,0.54303,0.0028046,4.5977e-05,0.012,4.5977e-05,4.5977e-05,4.5977e-05,0.097057,4.5977e-05,0.03177,4.5977e-05,4.5977e-05,4.5977e-05,0.2612,4.5977e-05,4.5977e-05,0.01154,4.5977e-05,0.040046
0.0017544,0.0017544,0.036842,0.0017544,0.036842,0.0017544,0.019298,0.8614,0.019298,0.0017544,0.0017544,0.0017544,0.0017544,0.0017544,0.0017544,0.0017544,0.0017544,0.0017544,0.0017544,0.0017544
0.0021696,0.0357,0.0061144,0.00019724,0.00019724,0.00019724,0.025838,0.00019724,0.00019724,0.00019724,0.00019724,0.00019724,0.00019724,0.0021696,0.89763,0.00019724,0.00019724,0.012032,0.00019724,0.015976
0.0008547,0.0008547,0.0008547,0.0008547,0.0008547,0.0094017,0.0008547,0.43675,0.0008547,0.0008547,0.0008547,0.0008547,0.53932,0.0008547,0.0008547,0.0008547,0.0008547,0.0008547,0.0008547,0.0008547
0.00040816,0.00040816,0.00040816,0.00040816,0.00040816,0.10653,0.00040816,0.0085714,0.00040816,0.00040816,0.00040816,0.020816,0.00040816,0.00040816,0.83714,0.00040816,0.020816,0.00040816,0.00040816,0.00040816
0.00037313,0.00037313,0.00037313,0.00037313,0.00037313,0.11604,0.00037313,0.0041045,0.00037313,0.00037313,0.00037313,0.00037313,0.00037313,0.00037313,0.16828,0.00037313,0.7056,0.00037313,0.00037313,0.00037313
0.0002924,0.0002924,0.02076,0.0002924,0.0002924,0.14064,0.090936,0.0002924,0.0002924,0.0002924,0.0002924,0.0002924,0.0002924,0.0002924,0.73713,0.0002924,0.0032164,0.0032164,0.0002924,0.0002924
0.00074627,0.008209,0.00074627,0.00074627,0.00074627,0.00074627,0.00074627,0.30672,0.00074627,0.00074627,0.00074627,0.00074627,0.64254,0.00074627,0.023134,0.00074627,0.008209,0.00074627,0.00074627,0.00074627
0.00024876,0.48532,0.00024876,0.00024876,0.00024876,0.00024876,0.035075,0.00024876,0.00024876,0.00024876,0.0027363,0.00024876,0.0027363,0.00024876,0.43557,0.00024876,0.00024876,0.00024876,0.035075,0.00024876
0.00037175,0.17138,0.00037175,0.022677,0.00037175,0.00037175,0.00037175,0.00037175,0.00037175,0.0078067,0.00037175,0.00037175,0.00037175,0.12677,0.57658,0.00037175,0.089591,0.00037175,0.00037175,0.00037175
0.00035714,0.10393,0.025357,0.025357,0.0075,0.046786,0.00035714,0.27893,0.0039286,0.0575,0.00035714,0.00035714,0.021786,0.0325,0.20393,0.00035714,0.18964,0.00035714,0.00035714,0.00035714
0.00014535,0.34753,0.07718,0.00014535,0.00014535,0.00014535,0.11352,0.00014535,0.00014535,0.0015988,0.00014535,0.0015988,0.00014535,0.00014535,0.44055,0.00014535,0.00014535,0.00014535,0.00014535,0.016134
0.00088496,0.00088496,0.00088496,0.00088496,0.00088496,0.00088496,0.00088496,0.00088496,0.0097345,0.00088496,0.00088496,0.00088496,0.00088496,0.00088496,0.93009,0.027434,0.0097345,0.00088496,0.0097345,0.00088496
0.00028011,0.078711,0.00028011,0.00028011,0.00028011,0.0030812,0.00028011,0.11513,0.00028011,0.00028011,0.00028011,0.00028011,0.00028011,0.00028011,0.78459,0.00028011,0.00028011,0.014286,0.00028011,0.00028011
0.00056818,0.38693,0.011932,0.00056818,0.011932,0.00056818,0.023295,0.4267,0.00056818,0.011932,0.00625,0.00056818,0.00056818,0.00056818,0.1142,0.00056818,0.00056818,0.00056818,0.00056818,0.00056818
0.00068966,0.00068966,0.00068966,0.00068966,0.00068966,0.062759,0.00068966,0.49724,0.00068966,0.00068966,0.083448,0.0075862,0.0075862,0.00068966,0.25586,0.00068966,0.00068966,0.00068966,0.00068966,0.076552
0.00051546,0.036598,0.00051546,0.00051546,0.00051546,0.00051546,0.00051546,0.21186,0.00051546,0.00051546,0.00051546,0.00051546,0.00051546,0.00051546,0.74278,0.00051546,0.00051546,0.00051546,0.00051546,0.00051546
0.00054348,0.016848,0.00054348,0.00054348,0.00054348,0.00054348,0.21793,0.28859,0.00054348,0.00054348,0.00054348,0.00054348,0.00054348,0.43533,0.00054348,0.00054348,0.033152,0.00054348,0.00054348,0.00054348
0.00093458,0.00093458,0.00093458,0.00093458,0.00093458,0.00093458,0.22523,0.37477,0.00093458,0.00093458,0.00093458,0.00093458,0.36542,0.00093458,0.00093458,0.00093458,0.00093458,0.019626,0.00093458,0.00093458
0.00027933,0.42207,0.00027933,0.00027933,0.00027933,0.00027933,0.00027933,0.13156,0.00027933,0.00027933,0.00027933,0.00027933,0.00027933,0.00027933,0.44162,0.00027933,0.00027933,0.00027933,0.00027933,0.00027933
0.00037736,0.094717,0.00037736,0.00037736,0.00037736,0.00037736,0.00037736,0.00037736,0.00037736,0.00037736,0.00037736,0.015472,0.00037736,0.00037736,0.85321,0.00037736,0.00037736,0.030566,0.00037736,0.00037736
0.00031348,0.053605,0.00031348,0.00031348,0.00031348,0.54577,0.0034483,0.22915,0.00031348,0.00031348,0.00031348,0.00031348,0.00031348,0.00031348,0.16332,0.00031348,0.00031348,0.00031348,0.00031348,0.00031348
0.0011111,0.0011111,0.0011111,0.0011111,0.0011111,0.0011111,0.20111,0.73444,0.0011111,0.0011111,0.0011111,0.0011111,0.0011111,0.0011111,0.0011111,0.0011111,0.045556,0.0011111,0.0011111,0.0011111
0.0003268,0.010131,0.0003268,0.0003268,0.0003268,0.036275,0.0003268,0.71601,0.0003268,0.0003268,0.0003268,0.0003268,0.0003268,0.026471,0.14739,0.0003268,0.05915,0.0003268,0.0003268,0.0003268
